,Sentence #,Word,Tag
11967,439,Nb(OEt)5,precursor
11968,439,(,null
11969,439,3.25,number
11970,439,g,amount-unit
11971,439,",",null
11972,439,10.3,number
11973,439,mmol,amount-unit
11974,439,),null
11975,439,and,null
11976,439,dodecylamine,precursor
11977,439,(,null
11978,439,0.57,number
11979,439,g,amount-unit
11980,439,",",null
11981,439,3.1,number
11982,439,mmol,amount-unit
11983,439,),null
11984,439,was,null
11985,439,heated,operation
11986,439,until,null
11987,439,a,null
11988,439,homogeneous,material-descriptor
11989,439,solution,unspecified-material
11990,439,was,null
11991,439,obtained,operation
11992,439,.,null
11993,440,Subsequent,null
11994,440,addition,operation
11995,440,of,null
11996,440,65.4,number
11997,440,mL,amount-unit
11998,440,of,null
11999,440,Milli-Q,material-descriptor
12000,440,water,precursor
12001,440,with,null
12002,440,manual,condition-misc
12003,440,stirring,operation
12004,440,resulted,null
12005,440,in,null
12006,440,the,null
12007,440,formation,operation
12008,440,of,null
12009,440,a,null
12010,440,gel,material-descriptor
12011,440,-,material-descriptor
12012,440,like,material-descriptor
12013,440,precipitate,unspecified-material
12014,440,.,null
12015,441,Further,null
12016,441,addition,operation
12017,441,of,null
12018,441,27.6,number
12019,441,μL,amount-unit
12020,441,(,null
12021,441,0.3,number
12022,441,mmol,amount-unit
12023,441,),null
12024,441,concentrated,material-descriptor
12025,441,HCl,precursor
12026,441,afforded,operation
12027,441,a,null
12028,441,white,material-descriptor
12029,441,precipitate,unspecified-material
12030,441,.,null
12031,442,The,null
12032,442,reaction,null
12033,442,mixture,unspecified-material
12034,442,was,null
12035,442,allowed,null
12036,442,to,null
12037,442,stand,operation
12038,442,overnight,condition-misc
12039,442,",",null
12040,442,sealed,operation
12041,442,and,null
12042,442,heated,operation
12043,442,at,null
12044,442,40,number
12045,442,degC,condition-unit
12046,442,for,null
12047,442,30,number
12048,442,hours,condition-unit
12049,442,",",null
12050,442,60-65,number
12051,442,degC,condition-unit
12052,442,for,null
12053,442,66,number
12054,442,hours,condition-unit
12055,442,",",null
12056,442,80,number
12057,442,degC,condition-unit
12058,442,for,null
12059,442,48,number
12060,442,hours,condition-unit
12061,442,",",null
12062,442,and,null
12063,442,95-100,number
12064,442,degC,condition-unit
12065,442,for,null
12066,442,5,number
12067,442,days,condition-unit
12068,442,.,null
12069,443,The,null
12070,443,solid,unspecified-material
12071,443,was,null
12072,443,then,null
12073,443,cooled,operation
12074,443,down,null
12075,443,",",null
12076,443,collected,operation
12077,443,by,null
12078,443,filtration,operation
12079,443,and,null
12080,443,dried,operation
12081,443,at,null
12082,443,95-100,number
12083,443,degC,condition-unit
12084,443,for,null
12085,443,2,number
12086,443,hours,condition-unit
12087,443,",",null
12088,443,120,number
12089,443,degC,condition-unit
12090,443,for,null
12091,443,48,number
12092,443,hours,condition-unit
12093,443,",",null
12094,443,and,null
12095,443,140,number
12096,443,degC,condition-unit
12097,443,for,null
12098,443,48,number
12099,443,hours,condition-unit
12100,443,.,null
12101,444,The,null
12102,444,white,material-descriptor
12103,444,solid,unspecified-material
12104,444,was,null
12105,444,then,null
12106,444,washed,operation
12107,444,four,number
12108,444,times,condition-unit
12109,444,to,null
12110,444,remove,operation
12111,444,the,null
12112,444,presence,null
12113,444,of,null
12114,444,excess,material-descriptor
12115,444,surfactant,unspecified-material
12116,444,.,null
12117,445,Each,null
12118,445,washing,operation
12119,445,cycle,null
12120,445,was,null
12121,445,conducted,operation
12122,445,for,null
12123,445,24,number
12124,445,hours,condition-unit
12125,445,under,null
12126,445,vigorous,condition-misc
12127,445,stirring,operation
12128,445,followed,null
12129,445,by,null
12130,445,Buchner,operation
12131,445,filtration,operation
12132,445,.,null
12133,446,645,number
12134,446,mg,amount-unit
12135,446,(,null
12136,446,3.4,number
12137,446,mmol,amount-unit
12138,446,),null
12139,446,of,null
12140,446,p-toluenesulfonic,material
12141,446,acid,material
12142,446,in,null
12143,446,13,number
12144,446,mL,amount-unit
12145,446,of,null
12146,446,ether,material
12147,446,were,null
12148,446,added,operation
12149,446,to,null
12150,446,100,number
12151,446,mL,amount-unit
12152,446,of,null
12153,446,MeOH,material
12154,446,for,null
12155,446,the,null
12156,446,first,condition-misc
12157,446,wash,operation
12158,446,.,null
12159,447,For,null
12160,447,the,null
12161,447,second,condition-misc
12162,447,wash,operation
12163,447,",",null
12164,447,65,number
12165,447,mg,amount-unit
12166,447,(,null
12167,447,0.3,number
12168,447,mmol,amount-unit
12169,447,),null
12170,447,of,null
12171,447,p-toluenesulfonic,material
12172,447,acid,material
12173,447,in,null
12174,447,3,number
12175,447,mL,amount-unit
12176,447,of,null
12177,447,ether,material
12178,447,were,null
12179,447,added,operation
12180,447,to,null
12181,447,100,number
12182,447,mL,amount-unit
12183,447,of,null
12184,447,MeOH,material
12185,447,.,null
12186,448,Third,condition-misc
12187,448,and,null
12188,448,fourth,condition-misc
12189,448,washings,operation
12190,448,were,null
12191,448,done,null
12192,448,using,null
12193,448,MeOH,material
12194,448,(,null
12195,448,100,number
12196,448,mL,amount-unit
12197,448,),null
12198,448,only,null
12199,448,.,null
12200,449,The,null
12201,449,final,null
12202,449,",",null
12203,449,template,property-misc
12204,449,-,property-misc
12205,449,free,property-misc
12206,449,mesoporous,property-misc
12207,449,Nb2O5*nH2O,target
12208,449,was,null
12209,449,dried,operation
12210,449,into,null
12211,449,the,null
12212,449,oven,synthesis-apparatus
12213,449,at,null
12214,449,120,number
12215,449,degC,condition-unit
12216,449,for,null
12217,449,24,number
12218,449,hours,condition-unit
12219,449,.,null
12220,450,Direct,null
12221,450,evidence,null
12222,450,for,null
12223,450,high,null
12224,450,Na+,null
12225,450,mobility,null
12226,450,and,null
12227,450,high,null
12228,450,voltage,null
12229,450,structural,null
12230,450,processes,null
12231,450,in,null
12232,450,P2-Nax[LiyNizMn1-y-z]O2,target
12233,450,(,null
12234,450,x,null
12235,450,",",null
12236,450,y,null
12237,450,",",null
12238,450,z,null
12239,450,<,null
12240,450,=,null
12241,450,1,null
12242,450,),null
12243,450,cathodes,property-misc
12244,450,from,null
12245,450,solid,null
12246,450,-,null
12247,450,state,null
12248,450,NMR,null
12249,450,and,null
12250,450,DFT,null
12251,450,calculations,null
12252,450,.,null
12253,451,The,null
12254,451,Na2,nonrecipe-material
12255,451,/,null
12256,451,3Ni1,nonrecipe-material
12257,451,/,null
12258,451,3Mn2,nonrecipe-material
12259,451,/,null
12260,451,3O2,nonrecipe-material
12261,451,material,null
12262,451,was,null
12263,451,synthesized,operation
12264,451,by,null
12265,451,co-precipitation,operation
12266,451,.,null
12267,452,Stoichiometric,amount-misc
12268,452,amounts,amount-misc
12269,452,of,null
12270,452,the,null
12271,452,precursors,material-descriptor
12272,452,",",null
12273,452,Mn(NO3)*4H2O,precursor
12274,452,and,null
12275,452,Ni(NO3)*6H2O,precursor
12276,452,",",null
12277,452,were,null
12278,452,dissolved,operation
12279,452,in,null
12280,452,deionized,material-descriptor
12281,452,water,solvent
12282,452,.,null
12283,453,The,null
12284,453,transition,precursor
12285,453,metal,precursor
12286,453,nitrate,precursor
12287,453,solutions,material-descriptor
12288,453,were,null
12289,453,titrated,operation
12290,453,into,null
12291,453,a,null
12292,453,stoichiometric,amount-misc
12293,453,NaOH,solvent
12294,453,solution,material-descriptor
12295,453,using,operation
12296,453,a,null
12297,453,peristaltic,apparatus-descriptor
12298,453,pump,synthesis-apparatus
12299,453,at,null
12300,453,10,number
12301,453,ml,condition-unit
12302,453,h-1,condition-unit
12303,453,rate,condition-type
12304,453,.,null
12305,454,The,null
12306,454,solution,unspecified-material
12307,454,was,null
12308,454,stirred,operation
12309,454,slowly,condition-misc
12310,454,to,null
12311,454,insure,null
12312,454,homogeneity,condition-misc
12313,454,.,null
12314,455,The,null
12315,455,co-precipitated,operation
12316,455,solid,material-descriptor
12317,455,M(OH)2,material
12318,455,phase,null
12319,455,was,null
12320,455,centrifuged,operation
12321,455,and,null
12322,455,washed,operation
12323,455,three,number
12324,455,times,condition-unit
12325,455,with,null
12326,455,deionized,material-descriptor
12327,455,water,material
12328,455,.,null
12329,456,The,null
12330,456,co-precipitated,operation
12331,456,material,unspecified-material
12332,456,was,null
12333,456,dried,operation
12334,456,in,null
12335,456,the,null
12336,456,oven,synthesis-apparatus
12337,456,to,null
12338,456,remove,operation
12339,456,excess,condition-misc
12340,456,water,material
12341,456,and,null
12342,456,was,null
12343,456,ground,operation
12344,456,with,null
12345,456,a,null
12346,456,stoichiometric,amount-misc
12347,456,amount,amount-misc
12348,456,of,null
12349,456,Na2CO3,material
12350,456,.,null
12351,457,The,null
12352,457,material,unspecified-material
12353,457,was,null
12354,457,precalcined,operation
12355,457,at,null
12356,457,500,number
12357,457,degC,condition-unit
12358,457,for,null
12359,457,5,number
12360,457,h,condition-unit
12361,457,and,null
12362,457,calcined,operation
12363,457,in,null
12364,457,pellet,null
12365,457,form,null
12366,457,at,null
12367,457,900,number
12368,457,degC,condition-unit
12369,457,for,null
12370,457,14,number
12371,457,h,condition-unit
12372,457,in,null
12373,457,a,null
12374,457,50,number
12375,457,ml,apparatus-unit
12376,457,porcelain,apparatus-descriptor
12377,457,crucible,synthesis-apparatus
12378,457,.,null
12379,458,The,null
12380,458,synthesis,null
12381,458,protocol,null
12382,458,for,null
12383,458,the,null
12384,458,P2-Na0.8Li0.12Ni0.22Mn0.66O2,target
12385,458,material,null
12386,458,was,null
12387,458,described,operation
12388,458,in,null
12389,458,our,null
12390,458,previous,null
12391,458,study.19,reference
12392,459,In,meta
12393,459,situ,meta
12394,459,synthesis,null
12395,459,and,null
12396,459,assembly,null
12397,459,of,null
12398,459,copper,target
12399,459,oxide,target
12400,459,nanocrystals,property-misc
12401,459,on,null
12402,459,copper,null
12403,459,foil,null
12404,459,via,null
12405,459,a,null
12406,459,mild,null
12407,459,hydrothermal,meta
12408,459,process,null
12409,459,.,null
12410,460,Cationic,precursor
12411,460,surfactant,precursor
12412,460,cetyltrimethylammonium,precursor
12413,460,bromide,precursor
12414,460,(,null
12415,460,CTAB,precursor
12416,460,),null
12417,460,",",null
12418,460,anionic,precursor
12419,460,surfactant,precursor
12420,460,sodium,precursor
12421,460,dodecyl,precursor
12422,460,sulfate,precursor
12423,460,(,null
12424,460,SDS,precursor
12425,460,),null
12426,460,",",null
12427,460,nonionic,material-descriptor
12428,460,surfactant,material-descriptor
12429,460,poly(oxyethylene),precursor
12430,460,(,precursor
12431,460,"1,1,3,3-tetramethylbutyl",precursor
12432,460,),precursor
12433,460,phenyl,precursor
12434,460,ether,precursor
12435,460,(,null
12436,460,Tx,precursor
12437,460,-,precursor
12438,460,100,precursor
12439,460,),null
12440,460,",",null
12441,460,ammonium,precursor
12442,460,peroxydisulfate,precursor
12443,460,(,null
12444,460,(NH4)2S2O8,precursor
12445,460,",",null
12446,460,APS,null
12447,460,),null
12448,460,and,null
12449,460,sodium,solvent
12450,460,hydroxide,solvent
12451,460,(,null
12452,460,NaOH,solvent
12453,460,),null
12454,460,were,null
12455,460,purchased,operation
12456,460,commercially,condition-misc
12457,460,and,null
12458,460,used,operation
12459,460,without,condition-misc
12460,460,further,null
12461,460,purification,operation
12462,460,.,null
12463,461,Copper,apparatus-descriptor
12464,461,foils,synthesis-apparatus
12465,461,(,null
12466,461,1.5,number
12467,461,x,number
12468,461,1.5,number
12469,461,cm,apparatus-unit
12470,461,",",null
12471,461,99.9,number
12472,461,%,apparatus-unit
12473,461,),null
12474,461,with,null
12475,461,a,null
12476,461,thickness,apparatus-property-type
12477,461,of,null
12478,461,0.2,number
12479,461,mm,apparatus-unit
12480,461,were,null
12481,461,washed,operation
12482,461,with,null
12483,461,1,number
12484,461,M,amount-unit
12485,461,NaOH,material
12486,461,",",null
12487,461,1,number
12488,461,M,amount-unit
12489,461,HCl,material
12490,461,and,null
12491,461,deionized,material-descriptor
12492,461,water,material
12493,461,before,null
12494,461,use,null
12495,461,.,null
12496,462,In,null
12497,462,a,null
12498,462,typical,null
12499,462,procedure,null
12500,462,",",null
12501,462,the,null
12502,462,starting,null
12503,462,solution,unspecified-material
12504,462,was,null
12505,462,prepared,operation
12506,462,by,null
12507,462,mixing,operation
12508,462,6.4,number
12509,462,g,amount-unit
12510,462,NaOH,precursor
12511,462,(,null
12512,462,5,number
12513,462,M,amount-unit
12514,462,),null
12515,462,and,null
12516,462,1.0954,number
12517,462,g,amount-unit
12518,462,(NH4)2S2O8,precursor
12519,462,(,null
12520,462,0.15,number
12521,462,M,amount-unit
12522,462,),null
12523,462,in,null
12524,462,32,number
12525,462,ml,amount-unit
12526,462,water,solvent
12527,462,.,null
12528,463,After,null
12529,463,5,number
12530,463,min,condition-unit
12531,463,",",null
12532,463,0.2333,number
12533,463,g,amount-unit
12534,463,CTAB,precursor
12535,463,(,null
12536,463,0.02,number
12537,463,M,amount-unit
12538,463,),null
12539,463,was,null
12540,463,introduced,operation
12541,463,into,null
12542,463,the,null
12543,463,aqueous,material-descriptor
12544,463,solution,unspecified-material
12545,463,under,null
12546,463,stirring,operation
12547,463,",",null
12548,463,resulting,operation
12549,463,in,null
12550,463,a,null
12551,463,white,material-descriptor
12552,463,aqueous,material-descriptor
12553,463,solution,unspecified-material
12554,463,.,null
12555,464,After,null
12556,464,CTAB,material
12557,464,had,null
12558,464,completely,condition-misc
12559,464,dissolved,operation
12560,464,in,null
12561,464,the,null
12562,464,water,solvent
12563,464,",",null
12564,464,the,null
12565,464,solution,unspecified-material
12566,464,was,null
12567,464,transferred,operation
12568,464,into,null
12569,464,Teflon,apparatus-descriptor
12570,464,-,apparatus-descriptor
12571,464,lined,apparatus-descriptor
12572,464,stainless,apparatus-descriptor
12573,464,steel,apparatus-descriptor
12574,464,autoclaves,synthesis-apparatus
12575,464,",",null
12576,464,and,null
12577,464,the,null
12578,464,previously,null
12579,464,-,null
12580,464,cleaned,null
12581,464,copper,apparatus-descriptor
12582,464,foil,synthesis-apparatus
12583,464,was,null
12584,464,then,null
12585,464,immersed,operation
12586,464,in,null
12587,464,the,null
12588,464,solution,unspecified-material
12589,464,.,null
12590,465,After,null
12591,465,that,null
12592,465,",",null
12593,465,the,null
12594,465,autoclaves,synthesis-apparatus
12595,465,was,null
12596,465,sealed,operation
12597,465,and,null
