Sentence #,Word,Tag
602,from,null
602,Chr,B-brand
602,.,null
603,Gerner,B-brand
603,-,I-brand
603,Jensen,I-brand
603,.,null
604,All,null
604,chemicals,null
604,were,null
604,used,B-operation
604,as,null
604,received,null
604,.,null
605,Commercial,B-material_descriptor
605,NH4-ZSM-5,B-precursor
605,(,null
605,Si,B-nonrecipe_material
605,/,null
605,Al,B-nonrecipe_material
605,=,null
605,15,null
605,),B-number
605,",",null
605,NH4-beta,B-precursor
605,(,null
605,Si,B-nonrecipe_material
605,/,null
605,Al,B-nonrecipe_material
605,=,null
605,25,B-number
605,),null
605,",",null
605,NH4,B-precursor
605,-,I-precursor
605,mordenite,I-precursor
605,(,null
605,Si,B-nonrecipe_material
605,/,null
605,Al,B-nonrecipe_material
605,=,null
605,10,B-number
605,),null
605,and,null
605,NH4-Y,B-precursor
605,(,null
605,Si,B-nonrecipe_material
605,/,null
605,Al,B-nonrecipe_material
605,=,null
605,12,B-number
605,),null
605,zeolites,B-material_descriptor
605,were,null
605,initially,null
605,calcined,B-operation
605,at,null
605,550,B-number
605,degC,B-condition_unit
605,for,null
605,5,B-number
605,h,B-condition_unit
605,to,null
605,obtain,B-operation
605,the,null
605,H-ZSM-5,B-material
605,",",null
605,H-beta,B-material
605,",",null
605,H-mordenite,B-material
605,",",null
605,and,null
605,H-Y,B-material
605,supports,null
605,",",null
605,respectively,null
605,.,null
606,Vanadia,B-target
606,supported,null
606,on,null
606,zeolite,B-unspecified_material
606,catalysts,B-material_descriptor
606,with,null
606,1-10,B-number
606,wt,B-amount_unit
606,%,I-amount_unit
606,V2O5,B-target
606,were,null
606,prepared,B-operation
606,by,null
606,wet,B-meta
606,impregnation,I-meta
606,of,null
606,the,null
606,supports,null
606,with,null
606,vanadium,B-solvent
606,oxalate,I-solvent
606,solution,B-material_descriptor
606,",",null
606,by,null
606,a,null
606,procedure,null
606,adopted,null
606,from,null
606,the,null
606,literature.44,B-reference
606,In,null
606,a,null
606,typical,null
606,experiment,null
606,to,null
606,prepare,B-operation
606,3,B-number
606,wt,B-amount_unit
606,%,I-amount_unit
606,zeolite,B-property_misc
606,-,I-property_misc
606,supported,I-property_misc
606,vanadia,B-target
606,catalyst,B-property_misc
606,",",null
606,1.75,B-number
606,mL,B-amount_unit
606,of,null
606,NH4VO3,B-solvent
606,/,null
606,oxalic,B-solvent
606,acid,I-solvent
606,aqueous,B-material_descriptor
606,solution,I-material_descriptor
606,(,null
606,0.378,B-number
606,M,B-amount_unit
606,",",null
606,prepared,null
606,from,null
606,ammonium,B-precursor
606,metavanadate,I-precursor
606,and,null
606,oxalic,B-solvent
606,acid,I-solvent
606,in,null
606,the,null
606,molar,B-amount_unit
606,ratio,I-amount_unit
606,1,B-number
606,:,I-number
606,2,I-number
606,at,null
606,70,B-number
606,degC,B-condition_unit
606,),null
606,was,null
606,added,B-operation
606,to,null
606,1,B-number
606,g,B-amount_unit
606,of,null
606,the,null
606,zeolite,B-unspecified_material
606,using,null
606,an,null
606,incipient,B-meta
606,wetness,I-meta
606,impregnation,I-meta
606,technique,null
606,.,null
607,Once,null
607,the,null
607,impregnation,null
607,was,null
607,completed,null
607,",",null
607,the,null
607,solids,B-unspecified_material
607,were,null
607,dried,B-operation
607,at,null
607,120,B-number
607,degC,B-condition_unit
607,for,null
607,8,B-number
607,h,B-condition_unit
607,and,null
607,then,null
607,calcined,B-operation
607,at,null
607,500,B-number
607,degC,B-condition_unit
607,for,null
607,5,B-number
607,h,B-condition_unit
607,.,null
608,The,null
608,catalysts,B-unspecified_material
608,were,null
608,named,B-operation
608,according,null
608,to,null
608,the,null
608,nominal,null
608,V2O5,B-nonrecipe_material
608,loading,null
608,in,null
608,wt,B-amount_unit
608,%,I-amount_unit
608,and,null
608,the,null
608,support,null
608,.,null
609,For,null
609,the,null
609,preparation,B-operation
609,of,null
609,the,null
609,Na-beta,B-target
609,support,null
609,",",null
609,10,B-number
609,g,B-amount_unit
609,of,null
609,NH4-beta,B-material
609,were,null
609,suspended,B-operation
609,in,null
609,300,B-number
609,mL,B-amount_unit
609,of,null
609,1,B-number
609,M,B-amount_unit
609,aqueous,B-material_descriptor
609,solution,I-material_descriptor
609,of,null
609,NaNO3,B-solvent
609,.,null
610,The,null
610,mixture,B-unspecified_material
610,was,null
610,heated,B-operation
610,to,null
610,80,B-number
610,degC,B-condition_unit
610,and,null
610,stirred,B-operation
610,for,null
610,1,B-number
610,hour,B-condition_unit
610,.,null
611,Afterwards,null
611,",",null
611,the,null
611,zeolite,B-unspecified_material
611,was,null
611,filtered,B-operation
611,and,null
611,washed,B-operation
611,with,null
611,distilled,B-material_descriptor
611,water,B-solvent
611,.,null
612,This,null
612,procedure,null
612,was,null
612,repeated,B-operation
612,twice,null
612,.,null
613,Finally,null
613,",",null
613,the,null
613,recovered,null
613,Na-beta,B-target
613,material,null
613,was,null
613,dried,B-operation
613,and,null
613,then,null
613,calcined,B-operation
613,at,null
613,500,B-number
613,degC,B-condition_unit
613,for,null
613,5,B-number
613,h,B-condition_unit
613,.,null
614,High,B-property_misc
614,-,I-property_misc
614,capacity,I-property_misc
614,graphene,B-target
614,oxide,I-target
614,/,I-target
614,graphite,I-target
614,/,I-target
614,carbon,I-target
614,nanotube,B-property_misc
614,composites,I-property_misc
614,for,null
614,use,null
614,in,null
614,Li,null
614,-,null
614,ion,null
614,battery,null
614,anodes,B-property_misc
614,.,null
615,All,null
615,chemical,null
615,reagents,B-unspecified_material
615,used,B-operation
615,to,null
615,prepare,B-operation
615,graphene,B-target
615,oxide,I-target
615,were,null
615,analytical,B-amount_misc
615,grade,I-amount_misc
615,(,null
615,purchased,B-operation
615,from,null
615,Chengdu,B-brand
615,Kelong,I-brand
615,Chemicals,I-brand
615,Co.,I-brand
615,",",I-brand
615,Ltd.,I-brand
615,),null
615,and,null
615,used,B-operation
615,as,null
615,received,null
615,.,null
616,Graphene,B-target
616,oxide,I-target
616,was,null
616,synthesized,B-operation
616,from,null
616,high,B-material_descriptor
616,-,I-material_descriptor
616,purity,I-material_descriptor
616,natural,I-material_descriptor
616,graphite,B-precursor
616,flakes,I-precursor
616,(,null
616,about,null
616,200,B-number
616,meshes,B-amount_unit
616,",",null
616,99.999,B-number
616,%,B-amount_unit
616,purity,B-amount_misc
616,;,null
616,Changsha,B-brand
616,Shenghua,I-brand
616,Research,I-brand
616,Institute,I-brand
616,),null
616,using,B-operation
616,the,null
616,Hummers,B-reference
616,method,I-reference
616,[11],I-reference
616,.,null
617,In,null
617,a,null
617,typical,null
617,synthesis,null
617,",",null
617,5,B-number
617,g,B-amount_unit
617,of,null
617,natural,B-material_descriptor
617,graphite,B-precursor
617,flakes,I-precursor
617,was,null
617,added,B-operation
617,to,null
617,115,B-number
617,ml,B-amount_unit
617,of,null
617,H2SO4,B-solvent
617,(,null
617,98,B-number
617,%,B-amount_unit
617,),null
617,with,null
617,vigorous,B-condition_misc
617,stirring,B-operation
617,in,null
617,an,null
617,ice,B-synthesis_apparatus
617,bath,I-synthesis_apparatus
617,.,null
618,Then,null
618,",",null
618,15,B-number
618,g,B-amount_unit
618,KMnO4,B-precursor
618,was,null
618,slowly,B-condition_misc
618,added,B-operation
618,to,null
618,the,null
618,reaction,B-synthesis_apparatus
618,vessel,I-synthesis_apparatus
618,five,B-number
618,times,B-condition_unit
618,.,null
619,Afterwards,null
619,",",null
619,230,B-number
619,ml,B-amount_unit
619,of,null
619,deionized,B-material_descriptor
619,water,B-precursor
619,and,null
619,30,B-number
619,ml,B-amount_unit
619,of,null
619,H2O2,B-precursor
619,were,null
619,added,B-operation
619,to,null
619,the,null
619,suspension,B-unspecified_material
619,.,null
620,The,null
620,ice,B-synthesis_apparatus
620,bath,I-synthesis_apparatus
620,was,null
620,removed,B-operation
620,and,null
620,then,null
620,subjected,null
620,to,null
620,centrifugal,B-condition_misc
620,separation,B-operation
620,and,null
620,repeated,B-condition_misc
620,washing,B-operation
620,using,null
620,dilute,B-material_descriptor
620,hydrochloric,B-material
620,acid,I-material
620,and,null
620,deionized,B-material_descriptor
620,water,B-material
620,.,null
621,The,null
621,colloidal,B-material_descriptor
621,dispersion,B-unspecified_material
621,of,null
621,the,null
621,as-synthesized,null
621,graphene,B-target
621,oxide,I-target
621,in,null
621,deionized,B-material_descriptor
621,water,B-solvent
621,at,null
621,a,null
621,concentration,B-property_type
621,of,null
621,1,B-number
621,mg,B-property_unit
621,ml-1,I-property_unit
621,was,null
621,prepared,B-operation
621,with,null
621,the,null
621,aid,null
621,of,null
621,ultrasonication,B-operation
621,(,null
621,20,B-number
621,kHz,B-apparatus_unit
621,ultrasound,B-apparatus_descriptor
621,probe,B-synthesis_apparatus
621,),null
621,for,null
621,about,null
621,15,B-number
621,min,B-condition_unit
621,until,null
621,stabilization,B-operation
621,and,null
621,browning,B-material_descriptor
621,of,null
621,the,null
621,dispersion,B-unspecified_material
621,.,null
622,Enhanced,null
622,electrochemical,null
622,performance,null
622,of,null
622,Ti,B-property_misc
622,-,I-property_misc
622,doped,I-property_misc
622,Li1.2Mn0.54Co0.13Ni0.13O2,B-target
622,for,null
622,lithium,B-nonrecipe_material
622,-,I-nonrecipe_material
622,ion,I-nonrecipe_material
622,batteries,null
622,.,null
623,Li,B-property_misc
623,-,I-property_misc
623,rich,I-property_misc
623,layered,I-property_misc
623,oxide,I-property_misc
623,materials,null
623,Li1.2-xTixMn0.54Co0.13Ni0.13O2,B-target
623,(,null
623,x,null
623,=,null
623,0,B-number
623,",",I-number
623,0.025,I-number
623,",",I-number
623,0.05,I-number
623,",",I-number
623,0.10,I-number
623,",",I-number
623,0.20,I-number
623,",",I-number
623,0.50,I-number
623,",",null
623,denoted,null
623,as,null
623,Pristine,B-target
623,Ti,I-target
623,",",I-target
623,Ti,I-target
623,-,I-target
623,2.5,I-target
623,",",I-target
623,Ti-5,I-target
623,",",I-target
623,Ti-10,I-target
623,",",I-target
623,Ti-20,I-target
623,",",I-target
623,Ti-50,I-target
623,respectively,null
623,),null
623,were,null
623,synthesized,B-operation
623,by,null
623,a,null
623,modified,B-meta
623,Pechini,I-meta
623,method,I-meta
623,.,null
624,Stoichiometric,B-amount_misc
624,amounts,I-amount_misc
624,of,null
624,Co(CH3COO)2*4H2O,B-precursor
624,",",null
624,Ni(CH3COO)2*4H2O,B-precursor
624,",",null
624,Mn(CH3COO)2*4H2O,B-precursor
624,",",null
624,Ti(OCH(CH3)2)4,B-precursor
624,and,null
624,excess,B-amount_misc
624,(,null
624,5,B-number
624,%,B-amount_unit
624,),null
624,LiCH3COO*H2O,B-precursor
624,were,null
624,dissolved,B-operation
624,in,null
624,absolute,B-solvent
624,alcohol,I-solvent
624,together,null
624,with,null
624,citric,B-solvent
624,acid,I-solvent
624,and,null
624,ethylene,B-solvent
624,glycol,I-solvent
624,(,null
624,molar,B-amount_unit
624,ratio,I-amount_unit
624,=,null
624,1,B-number
624,:,I-number
624,4,I-number
624,),null
624,to,null
624,form,B-operation
624,a,null
624,polymeric,B-unspecified_material
624,precursor,I-unspecified_material
624,.,null
625,More,null
625,details,null
625,can,null
625,be,null
625,found,null
625,in,null
625,our,null
625,previous,null
625,paper,null
625,[22],B-reference
625,.,null
626,The,null
626,precursor,B-unspecified_material
626,was,null
626,heated,B-operation
626,at,null
626,400,B-number
626,degC,B-condition_unit
626,for,null
626,5,B-number
626,h,B-condition_unit
626,before,null
626,it,B-unspecified_material
626,was,null
626,calcined,B-operation
626,at,null
626,800,B-number
626,degC,B-condition_unit
626,for,null
626,12,B-number
626,h,B-condition_unit
626,in,null
626,air,B-gas
626,.,null
627,Synthesis,B-operation
627,of,null
627,zeolite,B-target
627,NaX,I-target
627,at,null
627,25degC,B-condition_misc
627,and,null
627,95degC,B-condition_misc
627,:,null
627,Characterization,null
627,",",null
627,cobalt,B-nonrecipe_material
627,exchange,null
627,and,null
627,catalytic,null
627,performance,null
627,in,null
627,epoxidation,null
627,of,null
627,styrene,B-nonrecipe_material
627,.,null
628,The,null
628,synthesis,B-operation
628,of,null
628,zeolite,B-target
628,NaX,I-target
628,was,null
628,performed,B-operation
628,by,null
628,the,null
628,following,null
628,:,null
628,sodium,B-precursor
628,silicate,I-precursor
628,(,null
628,Na2SiO3[,B-precursor
628,?,I-precursor
629,]9H2O,I-precursor
629,>,null
629,98,B-number
629,%,B-amount_unit
629,),null
629,was,null
629,completely,null
629,dissolved,B-operation
629,in,null
629,deionized,B-material_descriptor
629,water,B-solvent
629,to,null
629,get,null
629,solution,B-unspecified_material
629,A,I-unspecified_material
629,;,null
629,sodium,B-precursor
629,hydroxide,I-precursor
629,(,null
629,99,B-number
629,%,B-amount_unit
629,),null
629,was,null
629,dissolved,B-operation
629,in,null
629,deionized,B-material_descriptor
629,water,B-solvent
629,",",null
629,followed,null
629,by,null
629,addition,B-operation
629,of,null
629,sodium,B-precursor
629,aluminate,I-precursor
629,(,I-precursor
629,anhydrous,I-precursor
629,),I-precursor
629,to,null
629,get,null
629,solution,B-unspecified_material
629,B,I-unspecified_material
629,.,null
630,Solution,B-unspecified_material
630,A,I-unspecified_material
630,was,null
630,poured,B-operation
630,into,null
630,solution,B-unspecified_material
630,B,I-unspecified_material
630,under,null
630,vigorous,null
630,stirring,B-operation
630,",",null
630,the,null
630,molar,B-amount_unit
630,composition,I-amount_unit
630,of,null
630,the,null
630,resultant,null
630,hydrogel,B-unspecified_material
630,was,null
630,4.0Na2O,B-number
630,:,null
630,0.2,B-number
630,Al2O3:1.0SiO2:200H2O,B-nonrecipe_material
630,.,null
631,The,null
631,hydrogel,B-unspecified_material
631,was,null
631,stirred,B-operation
631,for,null
631,30,B-number
631,min,B-condition_unit
631,and,null
631,then,null
631,transferred,B-operation
631,to,null
631,the,null
631,polypropylene,B-apparatus_descriptor
631,bottles,B-synthesis_apparatus
631,",",null
631,sealed,B-operation
631,and,null
631,placed,B-operation
631,in,null
631,water,B-solvent
631,bath,B-synthesis_apparatus
631,(,null
631,T,null
631,=,null
631,25,B-number
631,degC,B-condition_unit
631,),null
631,and,null
631,oil,B-solvent
631,bath,B-synthesis_apparatus
631,(,null
631,T,null
631,=,null
631,95,B-number
631,degC,B-condition_unit
631,),null
631,.,null
632,After,null
632,a,null
632,given,null
632,period,null
632,of,null
632,synthesis,null
632,",",null
632,the,null
632,solid,B-unspecified_material
632,products,I-unspecified_material
632,were,null
632,filtered,B-operation
632,off,null
632,",",null
632,washed,B-operation
632,with,null
632,deionized,B-material_descriptor
632,water,B-solvent
632,until,null
632,the,null
632,pH,B-condition_unit
632,reached,null
632,around,null
632,8,B-number
632,",",null
632,then,null
632,dried,B-operation
632,in,null
632,air,null
632,at,null
632,100,B-number
632,degC,B-condition_unit
632,for,null
632,24,B-number
632,h.,B-condition_unit
632,Co2+,B-nonrecipe_material
632,ions,B-material_descriptor
632,were,null
632,introduced,B-operation
632,into,null
632,zeolite,B-target
632,NaX,I-target
632,by,null
632,a,null
632,simple,null
632,ion,B-meta
632,exchange,I-meta
632,method,I-meta
632,.,null
633,In,null
633,a,null
633,typical,null
633,run,null
633,",",null
633,5.0,B-number
633,g,B-amount_unit
633,of,null
633,zeolite,B-material
633,was,null
633,treated,B-operation
633,with,null
633,0.3,B-number
633,M,B-amount_unit
633,aqueous,B-material_descriptor
633,solution,I-material_descriptor
633,of,null
633,the,null
633,cobalt,B-material
633,nitrate,I-material
633,(,null
633,150,B-number
633,ml,B-amount_unit
633,),null
633,at,null
633,300,B-number
633,K,B-condition_unit
633,for,null
633,24,B-number
633,h,B-condition_unit
633,.,null
634,The,null
634,solid,B-unspecified_material
634,powder,I-unspecified_material
634,was,null
634,recovered,B-operation
634,by,null
634,filtration,B-operation
634,",",null
634,washed,B-operation
634,several,B-condition_misc
634,times,I-condition_misc
634,with,null
634,deionized,B-material_descriptor
634,water,B-solvent
634,until,null
634,no,null
634,acidic,null
634,residue,null
634,was,null
634,detected,B-operation
634,",",null
634,and,null
634,followed,B-operation
634,by,null
634,drying,B-operation
634,at,null
634,40,B-number
634,degC,B-condition_unit
634,in,null
634,vacuum,B-condition_misc
634,for,null
634,48,B-number
634,h,null
634,.,B-condition_unit
635,Zeolite,B-target
635,NaX,I-target
635,samples,null
635,with,null
635,varying,null
635,amounts,null
635,of,null
635,cobalt,B-nonrecipe_material
635,exchange,null
635,were,null
635,prepared,B-operation
635,by,null
635,repeated,null
635,ion,B-operation
635,exchanges,I-operation
635,of,null
635,the,null
635,zeolite,B-material
635,.,null
636,The,null
636,epoxidation,B-operation
636,of,null
636,styrene,B-material
636,with,null
636,O2,B-gas
636,was,null
636,performed,B-operation
636,in,null
636,a,null
636,50,B-number
636,ml,B-apparatus_unit
